token,0,1,sub
frame_bytes,2,1,-1
frnum,1,1,0
qemu_opts_id,8,2,-6
u.surface_create.stride,1,1,0
qemu-kvm,1,1,0
sd_max_vdi_tag_len,1,1,0
zero-filled,1,1,0
desirable,3,2,-1
sn_tab,4,2,-2
ok.,4,1,-3
sabled\n,2,1,-1
cpu_enabled,2,1,-1
dis,2,1,-1
'map,3,1,-2
'image,3,4,1
/offset,1,1,0
self.assert_no_active_streams,3,1,-2
self.dictpath,2,1,-1
'stream,2,1,-1
time.sleep,5,1,-4
connectstate,1,1,0
getsockopt,1,2,1
inet_connect_opts,2,1,-1
nonblockingconnecthandler,1,1,0
completed\n,2,2,0
progress\n,1,1,0
connect_state,3,1,-2
qemu_socket_rc_inprogress,1,1,0
main-loop.h,6,1,-5
inet_connect_addr,1,1,0
wait_for_connect,2,1,-1
connect_state-,1,1,0
ai_next,1,2,1
in_progress,3,2,-1
usb_cancel_packet,1,1,0
ehci_async_inflight,1,2,1
half-process,1,1,0
pics,1,1,0
late,3,2,-1
irr,4,4,0
no-spurious-interrupt-hack,1,1,0
slave_pic-,1,1,0
-no-spurious-interrupt-hack,1,1,0
interrupts\n,1,1,0
int=0x,1,1,0
qemu_option_no_spurious_interrupt_hack,1,1,0
90s,1,1,0
imr,2,2,0
last_irr,1,2,1
no_spurious_interrupt_hack,1,1,0
80s/early,1,1,0
acknowledged,1,3,2
pretend,6,3,-3
irq2,2,1,-1
re-trigger,1,1,0
qemu_arch_i386,3,1,-2
derivatives,1,1,0
att,1,1,0
do_interrupt_x86_hardirq,2,1,-1
paddr_index,1,1,0
0x0101010101010101ull,1,2,1
error_is_type,2,1,-1
inet_connect,3,1,-2
lsi_soft_reset,1,1,0
slist,1,2,1
prev,7,2,-5
argentry,1,2,1
shas_,1,3,2
start_list,3,1,-2
generate_visit_struct_body,1,1,0
visit_start_list,1,3,2
c_type,11,3,-8
visit_end_list,2,3,1
native_i-,1,2,1
skind,3,1,-2
scope,7,1,-6
native_i,1,2,1
'duplicate,1,1,0
'features,1,1,0
raw_pread,1,2,1
raw_pwrite,1,1,0
globals,5,2,-3
outfile,1,1,0
on|off,1,1,0
sub-command,2,1,-1
sorted,1,1,0
__all__,1,1,0
'unrecognized,1,1,0
'usage,2,1,-1
manipulate,1,1,0
optparse,1,1,0
'wb,1,1,0
scrubbing,1,1,0
'no,5,1,-4
nb_completions,1,2,1
qmp_output_push_obj,1,1,0
qmp_output_add_obj,1,2,1
owns,4,2,-2
qstackentry,1,1,0
n_entries,1,1,0
qemu_fflush,5,1,-4
qemu_close,4,1,-3
qemu_file_set_if_error,1,1,0
_and_,1,2,1
buf_index,7,1,-6
buf_index++,1,1,0
int128_neg,1,1,0
int128_ge,3,1,-2
int128_lt,1,2,1
int128_min,1,1,0
r.lo,1,1,0
~a.lo,1,1,0
~a.hi,1,1,0
r.hi,1,1,0
int128_le,2,1,-1
int128_nz,2,1,-1
int128_gt,1,2,1
int128_add,4,1,-3
int128_nonneg,1,1,0
sdl_resizable,1,1,0
gui_fullscreen,2,1,-1
sdl_hwsurface,1,1,0
~0x0,2,1,-1
qemu_fair_mutex,1,1,0
acquire,12,4,-8
cert_count,1,1,0
405,3,1,-2
440-xilinx,1,1,0
440ep,2,1,-1
copy_to_user,2,1,-1
kvm_get_sregs,1,2,1
kvm_arch_init_vcpu,1,2,1
gen_helper_add_setq,1,1,0
subtraction,1,1,0
ts1,1,1,0
thread_env,1,1,0
new_stack,1,1,0
new_stack_size,1,1,0
pci_pref_base_upper32,1,1,0
forwarding,2,2,0
pci_memory_base,1,1,0
pci_io_base,3,1,-2
pci_io_limit,3,1,-2
pci_pref_limit_upper32,1,1,0
typical,8,2,-6
pci_pref_memory_limit,1,1,0
pci_memory_range_mask,2,1,-1
pci_io_range_mask,1,1,0
pci_pref_range_mask,2,1,-1
pci_memory_limit,1,1,0
pci_pref_memory_base,1,1,0
mode_sense_page,1,1,0
denoting,1,1,0
dbd,2,1,-1
bitmap_offset,4,3,-1
\b,4,1,-3
\t,5,3,-2
.decoded,3,1,-2
\f,2,1,-1
write_l1_entry,1,1,0
kvm_update_guest_debug,1,1,0
kvm_state-,5,1,-4
injected,5,1,-4
kvm_cap_set_guest_debug,1,1,0
kvm_has_robust_singlestep,1,1,0
reinject_trap,1,1,0
robust_singlestep,1,1,0
opc_addu,1,1,0
tcg_out_opc_reg,1,3,2
tunsetoffload,1,1,0
bdrv_get_dirty,2,1,-1
start++,2,1,-1
microblaze,3,1,-2
pci_host_data_readw,1,1,0
pci_host_data_writel,2,1,-1
uninstate,1,1,0
host_state.config_reg,1,1,0
pci_host_data_readb,1,1,0
sysbus_from_qdev,10,1,-9
host_state,2,1,-1
pci_host_data_writew,1,1,0
pci_host_data_writeb,1,1,0
dec,4,1,-3
pci_host_data_readl,2,1,-1
pci_mem_data,2,1,-1
powermac,2,1,-1
512\n,1,1,0
out_noclean,4,1,-3
http_readahead_size,1,1,0
makeword,1,1,0
wsadata,1,1,0
servers,7,1,-6
loopback_addr.s_addr,2,1,-1
h_addr,1,1,0
gethostbyname,1,1,0
gethostname,1,1,0
hostent,1,1,0
get_dns_addr,1,1,0
our_addr.s_addr,1,1,0
wsastartup,1,1,0
he-,1,1,0
our_addr,1,1,0
our_name,1,1,0
tcgv_unused,1,1,0
bdrv_eject,1,1,0
ide_atapi_cmd_ok,2,1,-1
0x53,4,2,-2
2^n,1,1,0
instruction\n,1,1,0
config_solaris,1,1,0
mb\n,1,1,0
nb_watchpoints,1,1,0
cpu_watchpoint_remove_all,1,1,0
target_has_ice,2,1,-1
.vaddr,1,1,0
watchpoints,8,1,-7
\nqemu,1,1,0
cpu_breakpoint_remove_all,1,1,0
fifo_put,1,1,0
recv_fifo.count,2,1,-1
uart_msr_dsr,1,1,0
transmit,2,3,1
tmp_iir,1,1,0
uart_fifo_length,1,2,1
uart_msr_dcd,1,1,0
uart_iir_no_int,1,1,0
indication,4,2,-2
uart_ier_msi,1,2,1
uart_ier_rdi,1,1,0
qemu_irq_lower,10,1,-9
tail++,1,1,0
uart_msr_cts,1,1,0
data_bits,4,1,-3
uart_lsr_dr,2,3,1
head++,1,2,1
recv_fifo.itl,2,1,-1
serial_receive_byte,1,1,0
uart_iir_rdi,1,1,0
qemu_chr_ioctl,1,1,0
itl,1,1,0
poll_msl,1,2,1
serial_receive1,1,2,1
parity,2,1,-1
rcvr,1,1,0
serial_update_msl,2,1,-1
keymap,2,1,-1
ppc_mem_sync,6,1,-5
0x03e00001,1,1,0
interpreted,2,2,0
dcbtst,1,1,0
dcbt,1,1,0
0x0000100000000000ull,2,1,-1
ppc_mem,1,1,0
ppc_wait,2,1,-1
2.0x,1,1,0
ppc_mem_eieio,5,1,-4
treated,11,2,-9
0x03fff801,2,3,1
0x02000001,1,1,0
0x03c00001,1,1,0
msync,3,1,-2
ppc_cache,7,1,-6
host_long_bits,12,3,-9
busses,2,1,-1
tcg_abort,5,1,-4
evt,7,2,-5
qapi_free_inputevent,1,1,0
ddr,1,1,0
89,2,1,-1
o1,2,1,-1
-o1,1,1,0
cc_has_warning_flag,2,1,-1
cap_dac_read_search,1,1,0
replacement,11,1,-10
lpcr-,1,1,0
ppc_check_compat,1,2,1
first_ppc_cpu,1,1,0
scripts/git-submodule.sh,1,1,0
git-submodule-update,1,1,0
val2,2,1,-1
val1,1,1,0
rsvd,1,1,0
s390_feat_zpci,2,1,-1
type_s390_pci_host_bridge,1,1,0
ctrl0,1,1,0
ccw,5,1,-4
orb-,2,1,-1
cda,1,1,0
htab_fd,2,1,-1
kvm_ppc_get_htab_fd,1,1,0
worlds,1,1,0
'include,3,1,-2
/crypto/cipher/speed-,1,1,0
/crypto/hash/speed-,1,1,0
g_print,4,1,-3
/crypto/hmac/speed-,1,1,0
cursor-,1,1,0
0xffffff,2,1,-1
vhost_user_none,1,1,0
/qemu-nbd.pid,1,1,0
dr.,1,2,1
fp0,4,1,-3
gen_load_fpr64,3,1,-2
b7_4,3,1,-2
fp1,3,1,-2
gen_store_fpr64,2,1,-1
spapr_drc_type,5,1,-4
predicated,1,2,1
boot-time,1,2,1
spapr_drc_index,4,1,-3
acknowledging,1,2,1
tcg_tmp0,1,1,0
tcg_type_ptr,1,1,0
u-,1,1,0
glob,1,1,0
-bios,2,2,0
argparse,1,1,0
sdhci,1,1,0
os.path.dirname,2,1,-1
i386|x86_64,3,1,-2
ipmi,1,1,0
dma-mr,1,1,0
street,1,1,0
silicon,2,1,-1
num-cpu,1,1,0
logger,2,1,-1
franklin,1,1,0
ide-cd,1,1,0
socket-id,4,1,-3
02110-1301,1,1,0
bmc,2,1,-1
51,7,2,-5
sys.path.append,1,1,0
avoiding,3,1,-2
fifth,2,1,-1
logging.getlogger,1,1,0
sector-length,1,1,0
exitcode,2,1,-1
mch-,3,1,-2
pd-,2,1,-1
mchpcistate,1,1,0
mch,2,1,-1
.in_use,1,1,0
curl_num_states,2,1,-1
.acb,1,1,0
curl_init_state,1,1,0
j=0,2,2,0
stays,3,1,-2
fetched,2,1,-1
ifetch,1,1,0
x/,3,3,0
object_add,1,1,0
huth,3,1,-2
thomas,4,1,-3
blindly,1,1,0
hmp_cmds,1,1,0
testchardev1,1,1,0
net1,2,1,-1
blacklisted,2,2,0
sendkey,1,2,1
chardev-remove,1,1,0
migrate_set_downtime,1,1,0
thuth,2,1,-1
qtest_cb_for_every_machine,1,1,0
chardev-add,1,1,0
id=net1,1,1,0
current_cpu-,3,2,-1
rop_op_tr_16,1,1,0
transp,2,1,-1
qdictentry,11,1,-10
qdict_entry_value,5,1,-4
listed,7,1,-6
qdict_entry_key,9,1,-8
qmp_check_input_obj,1,1,0
qerr_qmp_bad_input_object,3,1,-2
input_obj,2,1,-1
qdict_first,11,2,-9
qdict_next,10,2,-8
json-value,1,1,0
input_dict,2,1,-1
qerr_qmp_extra_member,2,1,-1
has_exec_key,1,1,0
qvirtio_pci_device_find,5,2,-3
symlink,8,1,-7
write_size,3,1,-2
fc_mode|s_iflnk,1,1,0
fs_root,4,3,-1
n_elems,2,1,-1
base_addr,4,1,-3
giga-,1,1,0
2^64,5,1,-4
mega-,1,1,0
sizef,1,1,0
exabytes,1,1,0
tera-,1,1,0
kilo-,1,1,0
bdrv_snapshot_load_tmp,2,1,-1
uint64_c,2,2,0
migration_status_cancelling,2,1,-1
efd65f49929d7db775b26066d538c8120ae3db94,1,1,0
qemu-slof-20161019,1,1,0
eacces,2,2,0
sockets=2,2,1,-1
test_acpi_one,2,1,-1
gem_update_int_status,1,1,0
container.length,1,1,0
qemu_fopen_channel_output,1,2,1
memory_content,1,1,0
need_update,1,1,0
group_id,1,1,0
pqxl,1,1,0
qxlphysical,2,1,-1
memslot_group_guest,3,1,-2
qxl_phys2virt,2,1,-1
qxl_get_check_slot_offset,1,1,0
cpu_addr,6,1,-5
junk,1,1,0
chooses,2,1,-1
inhibited,2,1,-1
gen_priv,1,2,1
ci,2,1,-1
ppc_popcntwd,3,1,-2
st64,1,1,0
ppc2_dbrx,2,1,-1
host_to_target_errno_table,1,1,0
target_to_host_errno_table,1,1,0
errno_table_size,1,2,1
opts_visitor_cleanup,2,1,-1
ppc64le-linux-user,1,1,0
aarch64-linux-user,2,1,-1
m68k-linux-user,1,1,0
sparc64-linux-user,1,1,0
with-coroutine=sigaltstack,1,1,0
disable-uuid,2,1,-1
mipsn32-linux-user,1,1,0
disable-brlapi,1,1,0
with-coroutine=gthread,2,1,-1
disable-attr,2,1,-1
s390x-linux-user,1,1,0
cris-linux-user,1,1,0
mipsel-linux-user,1,1,0
enable-modules,1,1,0
mipsn32el-linux-user,1,1,0
sh4eb-linux-user,1,1,0
mips-linux-user,1,1,0
linux-user,4,1,-3
microblazeel-linux-user,1,1,0
sparc-linux-user,1,1,0
ppc64-linux-user,1,1,0
targets=x86_64-softmmu,1,1,0
sparc32plus-linux-user,1,1,0
disable-libusb,1,1,0
with-coroutine=ucontext,1,1,0
sh4-linux-user,1,1,0
or32-linux-user,1,1,0
microblaze-linux-user,1,1,0
ppc-linux-user,1,1,0
enable-debug-tcg,1,1,0
mips64el-linux-user,1,1,0
enable-trace-backends=ust,1,1,0
mips64-linux-user,1,1,0
ppc64abi32-linux-user,1,1,0
disable-linux-aio,1,1,0
41fc57e44ed,1,1,0
chr_write,4,1,-3
optsvisitor,3,1,-2
check_struct,2,1,-1
opts_end_struct,1,1,0
to_ov,1,1,0
fifo8_create,1,1,0
incoming_fifo,1,1,0
migrate_add_blocker,10,1,-9
migration_blocker,11,1,-10
config_epoll,1,1,0
arm_is_secure,10,1,-9
offs,4,2,-2
double_cmp,1,1,0
3.5,1,1,0
bkt.burst_level,1,1,0
pieces,1,1,0
popped,1,1,0
qov-,3,1,-2
scsi_req_cancel_complete,1,1,0
b,1,1,0
block,1,1,0
bloc,1,1,0
dinf,1,1,0
block-jobs,1,1,0
dinfo,1,1,0
i,1,1,0
telling,2,1,-1
blo,1,1,0
bl,1,1,0
din,1,1,0
qemu_cmd_repeat=20,1,1,0
,1,1,0
wr,3,1,-2
cf,3,2,-1
hello,5,1,-4
u.q_unix-,4,1,-3
listen_addr-,1,1,0
cmsg_space,1,2,1
u.q_unix,4,1,-3
unixsocketaddress,5,1,-4
socket_max_fds,1,1,0
block_mig_state.submitted,2,1,-1
qemu_file_get_rate_limit,1,1,0
block_mig_state.read_done,2,1,-1
num_used_regs,2,1,-1
xhcitrb,1,1,0
state.aes.niv,1,1,0
qcrypto_cipher_encrypt,2,1,-1
state.aes.iv,1,1,0
qcrypto_cipher_alg_aes_256,1,1,0
qcrypto_cipher_new,2,1,-1
qcrypto_cipher_mode_cbc,5,1,-4
smi,1,3,2
extint,1,2,1
redir,1,1,0
visit_type_enum,3,1,-2
string_output_visitor_cleanup,1,1,0
migrate_generate_event,1,1,0
virtio_pci_flag_disable_legacy,2,1,-1
virtio_pci_queue_notify,1,1,0
qemu_virtio_pci_queue_mem_mult,1,1,0
pci_error_message,1,1,0
pcie_aer_inject_error_print,1,1,0
one.\n,1,1,0
machine_kernel_irqchip_required,1,1,0
isa-parallel,1,1,0
parallel_init,1,1,0
ahci_port_check_error,1,1,0
ahci_px_is_dps,3,1,-2
xbytes,1,1,0
ahcicommand,2,1,-1
responses,5,3,-2
ahci_port_check_interrupts,1,1,0
post-command,1,1,0
ahci_px_is_dhrs,3,1,-2
ahci_px_is_pss,2,1,-1
pxci,1,1,0
ahci_command_slot,1,1,0
ext.len,2,1,-1
sipi_vector,2,1,-1
uport,1,1,0
mfre,1,1,0
hitachi,1,1,0
socket-,1,1,0
microdrive,1,1,0
define_nic_properties,1,1,0
layering,2,1,-1
sysemu/blockdev.h,1,1,0
assert.h,7,2,-5
0x7fffffffffffffff,1,2,1
revents,12,1,-11
run_qemu_img,1,1,0
tbfreq,3,1,-2
maciostate,2,1,-1
macio_state-,2,1,-1
l1_entry,2,1,-1
is_zero,1,1,0
l2_entry,5,1,-4
combine,2,1,-1
pg_user_mask,7,1,-6
ptep,7,1,-6
microsoft,9,1,-8
vhdxheader,3,1,-2
header1,1,1,0
header2,1,1,0
curr_header,4,1,-3
vmstate_int32_le,2,1,-1
cpreg_vmstate_array_len,2,1,-1
back_flags,1,1,0
verifying,1,2,1
extent_offset,2,1,-1
num_ports,3,2,-1
dac,3,1,-2
cold,2,3,1
sse_status,1,1,0
mxcsr,1,1,0
set_flush_to_zero,1,1,0
get_page_addr_code,4,1,-3
spawned,1,1,0
g_array_index,7,1,-6
command_line,1,1,0
bdrvvhdxstate,6,1,-5
-eperm,9,2,-7
replayed,6,1,-5
sync_mode,3,1,-2
self.complete_and_wait,1,2,1
'full,1,1,0
........................,1,2,1
'drive-mirror,1,2,1
bailing,3,1,-2
get_clock,2,3,1
cpu_get_real_ticks,1,1,0
8-bit,6,1,-5
msr_ia32_feature_control,1,1,0
cpuid_find_entry,2,1,-1
cpuid_data.cpuid,2,1,-1
quotation,1,1,0
\\\,1,1,0
'\\,6,2,-4
delimiter,1,2,1
g_string_append_c,1,1,0
\\\\,1,1,0
quote,2,1,-1
backslash,1,1,0
c.f,1,1,0
impl.max_access_size,3,1,-2
memory.c,1,1,0
access_size_max,2,1,-1
impl.min_access_size,3,1,-2
valid.max_access_size,1,1,0
access_with_adjusted_size,3,1,-2
access_size_min,2,1,-1
minimums,1,1,0
ibv_link_layer_ethernet,1,1,0
num_devices,1,1,0
infiniband,1,1,0
port_str,2,1,-1
verbs,1,2,1
pure,7,1,-6
port.link_layer,1,1,0
rdma_getaddrinfo,1,1,0
qemu_rdma_broken_ipv6_kernel,1,1,0
knowledge,2,2,0
sofware,1,1,0
unconditionally,6,4,-2
ai_dst_addr,1,1,0
proceed,2,2,0
similarly,6,4,-2
rdma_addrinfo,1,1,0
sin_addr,2,1,-1
has_,2,2,0
'null',1,2,1
errparg,1,2,1
errp=errparg,1,2,1
iotlb,14,1,-13
ored,1,1,0
iwp-,3,1,-2
g_source_destroy,5,2,-3
fd_tag,2,1,-1
g_source_unref,10,1,-9
finalize,5,1,-4
shiftcount,1,1,0
writew,4,1,-3
full_screen,3,2,-1
historically,3,1,-2
is_daemonized,1,1,0
default_monitor,1,1,0
default_virtcon,2,1,-1
setups,1,2,1
dt_nographic,1,1,0
default_serial,2,1,-1
config_curses,2,1,-1
dt_curses,1,1,0
curses_display_init,1,2,1
curses,3,2,-1
default_parallel,1,1,0
seccomp=,1,1,0
ivshmem_has_feature,1,2,1
qapi-types.h,8,1,-7
'desc,4,1,-3
qapi-visit.o,1,1,0
qapi-obj-y,3,1,-2
error_get_class,2,2,0
qapi-types.o,1,1,0
errorclass_lookup,1,1,0
tests/,2,2,0
-include,2,1,-1
tcg_target_ulong,2,1,-1
directory=,1,1,0
dma_init,2,1,-1
qdev_init_gpio_out,4,1,-3
dev_state_created,5,1,-4
qerr_permission_denied,4,1,-3
.set,7,2,-5
set_int32,2,1,-1
target_page_align,10,3,-7
app_cmd,1,1,0
switch_mode,2,1,-1
.nb_sectors,2,1,-1
tracked_request_begin,3,1,-2
.sector_num,1,1,0
my_ram_size,2,1,-1
create_iovec,1,1,0
reqs,4,3,-1
nr_iov,2,1,-1
flash_size,2,2,0
read_targphys,1,1,0
ppcemb,1,1,0
target_arch2,1,1,0
fua,2,1,-1
pollin,3,1,-2
sector_qemu2lun,4,2,-2
iscsitask,3,2,-1
.cancel,1,3,2
iscsi_aio_readv,1,1,0
2010-2011,5,1,-4
iscsi_process_read,1,1,0
'buf,1,1,0
aiopool,3,2,-1
poll.h,1,1,0
blockacb,1,2,1
qemubhfunc,2,1,-1
trace_iscsi_aio_writev,1,1,0
oom,2,1,-1
command_data,1,3,2
iscsi/iscsi.h,1,1,0
read_size,1,1,0
iscsi_aio_writev,1,1,0
iscsi_which_events,1,1,0
pollout,2,1,-1
qdict-test-data.txt,1,1,0
coroutine-win32.o,1,1,0
stash,1,2,1
qemu_coroutine_delete,1,1,0
leader,1,1,0
pool_size++,2,1,-1
coroutinethreadstate,1,1,0
to_,1,1,0
pool_next,2,1,-1
coroutine_trampoline,1,1,0
qemu_coroutine_switch,1,2,1
coroutine-ucontext.o,1,1,0
coroutine-obj-y,1,1,0
from_,2,1,-1
coroutineaction,1,1,0
config_win32,8,2,-6
coroutine_get_thread_state,1,1,0
pool_size,2,1,-1
pool_max_size,2,1,-1
fpdp,1,1,0
fpop,1,1,0
fpip,1,1,0
vmstate_uint64_v,2,1,-1
xsave-,1,1,0
monitor.h,5,2,-3
vsc_apdu,1,1,0
passthru_dev_name,1,1,0
vscerrorcode,1,1,0
vsc_cannot_add_more_readers,1,1,0
vscard_minimal_reader_id,1,1,0
ccid-card-passthru,1,1,0
ccidcardstate,1,2,1
vscmsginit,1,1,0
apdu,2,2,0
0x91,2,1,-1
hw-obj-,4,2,-2
init-,1,1,0
vscard_magic,1,1,0
d_verbose,2,1,-1
smart,5,1,-4
vscmsgtype,1,1,0
reader_id,2,1,-1
arpa/inet.h,3,1,-2
0x73,2,1,-1
vsc_general_error,2,1,-1
vscmsgerror,1,1,0
vsc_readeradd,1,1,0
scr_msg_header-,1,1,0
vscard_version,1,1,0
vsc_success,1,1,0
ccid,1,2,1
vsc_readerremove,1,1,0
passthrustate,1,1,0
usb-ccid,1,3,2
vsc_error,1,1,0
atr,3,2,-1
qemu_chr_write,6,1,-5
vscard_undefined_reader_id,1,1,0
d_warn,1,1,0
ccid_card_vscard_send_error,1,1,0
vsc_atr,1,1,0
0xd1,1,1,0
vsc_cardremove,1,1,0
atm,2,1,-1
.code,4,1,-3
-32,3,1,-2
cur_nr_sectors,2,1,-1
0x4000000,1,1,0
qf,3,1,-2
ide_atapi_cmd_reply,1,2,1
cpu_to_ube16,1,1,0
start_offset,2,1,-1
qerr_device_locked,1,1,0
qerr_device_not_removable,1,1,0
bdrv_is_removable,2,2,0
0x71,2,1,-1
helper_check_align,2,1,-1
cluster_num,2,1,-1
4.4,1,1,0
virtio_net_f_guest_tso6,4,1,-3
virtio_net_f_guest_ecn,4,1,-3
virtio_net_f_guest_csum,4,1,-3
virtio_net_f_guest_tso4,4,1,-3
qemu_macaddr_default_if_unset,1,1,0
mipsnet,1,1,0
pci_nic_uninit,1,1,0
0x400,15,2,-13
io_base,10,1,-9
e1000_cleanup,1,1,0
fs_eth,2,1,-1
dp8393xstate,2,1,-1
ethregs,1,1,0
dma_out,1,1,0
pcieepro100state,1,1,0
isa_unassign_ioport,1,1,0
e1000_receive,1,1,0
mipsnetstate,2,1,-1
dev.unregister,1,1,0
net_tap_fd_init,1,2,1
vlan_id,1,1,0
timing,3,1,-2
end_name,1,2,1
~0xf,4,1,-3
pollfd,1,1,0
tcg_out_mov,4,1,-3
hotplug_ctrl,2,2,0
get_hotplug_handler,1,1,0
hotplughandler,6,2,-4
qdev_hotplug,1,2,1
iothread_run,2,1,-1
g_main_loop_quit,2,3,1
is_express,1,1,0
block_jobs,1,1,0
block_job_next,1,1,0
job_list,1,1,0
-nodefaults,5,3,-2
inherits_from,1,1,0
full_open_options,1,1,0
'human-monitor-command,3,1,-2
none0,1,1,0
'command-line,1,1,0
driver=qcow2,3,1,-2
nbdflags,7,1,-6
nbd_cmd_write_zeroes,1,1,0
addressing,5,1,-4
shutting,1,1,0
mingw,2,1,-1
slisten,3,2,-1
port_min,1,2,1
create_fast_reuse_socket,1,2,1
port_max,1,1,0
beat,1,1,0
l1_map_addr_space_bits,7,1,-6
qemu_nbd_prog,3,1,-2
arch=,1,2,1
qemu_io_prog=,4,1,-3
build_root/qemu-io,1,1,0
build_root/,1,1,0
qemu_img_prog=,4,1,-3
arch-softmmu/qemu-system-,1,1,0
'./qemu-nbd,1,1,0
qemu_nbd_prog=,3,1,-2
build_iotests/socket_scm_helper,1,1,0
realpath,5,2,-3
build_root/qemu-img,1,1,0
'./qemu,1,1,0
build_root/qemu-nbd,1,1,0
pushd,1,1,0
-softmmu/qemu-system-,1,1,0
qemu_prog=,4,1,-3
qemu-nbd,8,1,-7
qemu_img_prog,3,1,-2
'./qemu-img,1,1,0
'./qemu-io,1,1,0
popd,1,1,0
_init_error,3,1,-2
qemu_vxhs_prog,1,1,0
_fatal,2,1,-1
build_root,1,1,0
socket_scm_helper=,1,1,0
set_prog_path,3,1,-2
stfl_fac_list,1,1,0
lowcore-,8,1,-7
cpu_unmap_lowcore,3,1,-2
cpu_map_lowcore,3,1,-2
side-effects,1,1,0
compile-time,2,1,-1
lduw_le_p,3,1,-2
ldl_le_p,3,1,-2
encryptfmt,2,1,-1
tcg_gen_st32_i64,1,2,1
ps_int_mask,1,1,0
ir_a0,1,2,1
alphacpu,3,2,-1
nr-threads,1,1,0
acpi_find_rsdp_address,1,1,0
guid=auto,1,1,0
rsdp_addr_invalid,1,1,0
rsdp_sleep_us,1,1,0
rsdp_tries_max,1,1,0
tests/vmgenid-test.o,1,1,0
rsdp_offset,1,1,0
vgid_guid,1,1,0
tests/acpi-utils.o,1,1,0
id=testvgid,1,1,0
guid=,1,1,0
accel=tcg,8,1,-7
100ms,2,3,1
tests/vmgenid-test,1,1,0
continuing,1,1,0
urgent,2,1,-1
so_urgc,1,1,0
debug_misc,2,1,-1
so_state,2,1,-1
kbd.modifiers,1,1,0
ov5_mmu_radix_300,1,1,0
anyone,1,1,0
plug,6,1,-5
qemu_hexdump,1,2,1
tr,4,1,-3
dtlb,4,1,-3
vmstate_struct_pointer,1,1,0
rbd_max_image_name_size,2,1,-1
old_set,2,1,-1
gone,8,2,-6
track_lock,1,1,0
guest_cursor,1,1,0
'socket,1,1,0
useless,2,1,-1
traditional,2,1,-1
path-,7,1,-6
local_create_mapped_attr_dir,1,2,1
nname,1,1,0
oname,1,2,1
ullong_max,2,3,1
wrappers,4,1,-3
long_min,1,1,0
harder,1,1,0
qemu_strtoull,2,1,-1
noted,2,1,-1
strtoll,4,2,-2
vvfat_write_target,1,1,0
bdrv_new_open_driver,1,1,0
qiotask,1,1,0
fifo8_destroy,1,1,0
test-io-obj-y,2,1,-1
qemu-char.o,3,1,-2
qemu-timer.o,4,1,-3
tests/test-char,1,1,0
memory_region_dispatch_read,1,1,0
program_interrupt,15,1,-14
pgm_operand,3,1,-2
pgm_addressing,8,2,-6
sdebug,2,1,-1
spkt,5,2,-3
trace_colo_filter_rewriter_pkt_info,1,1,0
ppkt,5,2,-3
ddebug,2,1,-1
iocanreadhandler,4,1,-3
qemu_chr_fe_set_handlers,5,1,-4
qemu_chr_fe_get_driver,2,1,-1
mux_chr_set_handlers,1,1,0
be-,4,1,-3
chardriver,2,1,-1
vcpu-,2,1,-1
is_dcbzl,1,1,0
helper_dcbz,1,1,0
powerpc_excp_970,3,1,-2
gen_helper_dcbz,1,1,0
tcgv_addr,1,1,0
haddr,2,1,-1
tlb_vaddr_to_host,3,1,-2
reserve_addr,1,1,0
dcbz_size,1,1,0
dcbz,2,1,-1
